time,lap,lap_dist_pct,throttle,brake,steering,gear,speed,rpm
1208.9666381830941,5,0.15247437357902527,0.0,1.0,-0.005439714062958956,3,135.43614349365234,6473.05224609375
1209.016638183094,5,0.1530589461326599,0.0,1.0,-0.006181239616125822,3,133.31188201904297,6371.32470703125
1209.066638183094,5,0.1536339819431305,0.0,1.0,-0.008406746201217175,3,131.1860137939453,6251.42138671875
1209.116638183094,5,0.15419922769069672,0.0,1.0,-0.011868128553032875,3,129.0756362915039,6162.10595703125
1209.166638183094,5,0.15475504100322723,0.0,1.0,-0.018297478556632996,3,127.03672485351562,6068.494140625
1209.216638183094,5,0.15530334413051605,0.0,1.0,-0.021264512091875076,3,125.01915435791015,5952.9326171875
1209.2666381830938,5,0.15584295988082886,0.75,1.0,-0.02274755761027336,0,122.87205505371094,6032.876953125
1209.2999715164271,5,0.1561984121799469,0.75,1.0,-0.02200603485107422,0,121.49680023193359,6491.7705078125
1209.349971516427,5,0.1567242294549942,0.0,1.0,-0.01928524300456047,2,119.45679016113282,6961.7568359375
1209.399971516427,5,0.15724268555641174,0.0,1.0,-0.02200603112578392,2,117.40046539306641,6853.2392578125
1209.449971516427,5,0.15775209665298462,0.0,0.9824647903442383,-0.032390184700489044,2,115.25629119873047,6791.77734375
1209.499971516427,5,0.1582537442445755,0.0,0.9566506147384644,-0.0459885373711586,2,113.23915328979493,6644.662109375
1209.549971516427,5,0.15874670445919037,0.0,0.9566506147384644,-0.060574643313884735,2,111.12390060424805,6546.646484375
1209.5999715164269,5,0.15923143923282623,0.0,0.9481744766235352,-0.07343054562807083,2,109.06202774047851,6443.462890625
1209.6499715164268,5,0.159707710146904,0.0,0.9397616386413574,-0.080353282392025,2,107.00625228881836,6342.67431640625
1209.6999715164268,5,0.16017599403858185,0.0,0.9314120411872864,-0.09271390736103058,2,105.01074371337891,6206.79541015625
